time_stamp, c_x, c_y, c_z, v1_x, v1_y, v1_z, ..., c_xx, c_yy, c_zz
1585296685.659969000, 2.53752, 3.31905, -0.00328278, 2.99597, 3.05756, 0.282109, 2.09523, 3.57508, 0.311083, 2.52136, 3.3245, -0.60304, 2.61885, 3.46065, -0.00418607
1585296685.760112000, 2.64394, 3.23026, -0.00199437, 2.85483, 3.1034, 0.54521, 2.13713, 3.54567, -0.0624955, 2.93987, 3.04173, -0.488697, 2.73032, 3.36884, -0.00315528
1585296685.860106000, 2.74801, 3.13179, -0.001748, 2.77559, 3.11936, 0.597489, 2.30436, 3.42879, -0.275552, 3.16407, 2.84721, -0.327181, 2.83944, 3.26708, -0.00315092
1585296685.960216000, 2.86358, 3.02331, -0.0103433, 2.80919, 3.0691, 0.58543, 2.47265, 3.30276, -0.369632, 3.30888, 2.69808, -0.246828, 2.9594, 3.15553, -0.0117584
1585296686.060286000, 2.9634, 2.92909, -0.0504646, 2.88265, 3.02685, 0.535986, 2.59743, 3.18592, -0.450596, 3.41012, 2.57452, -0.236783, 3.06278, 3.05843, -0.0583415
1585296686.160372000, 3.05908, 2.83704, -0.0770948, 2.9703, 2.94195, 0.506952, 2.70672, 3.09913, -0.485933, 3.50022, 2.47002, -0.252304, 3.16172, 2.96384, -0.0842708
1585296686.260478000, 3.14959, 2.74805, -0.0562738, 3.05572, 2.83797, 0.529475, 2.81226, 3.03429, -0.461576, 3.5808, 2.37189, -0.23672, 3.2565, 2.87148, -0.0580883
1585296686.360543000, 3.23836, 2.64504, -0.0228014, 3.1632, 2.71937, 0.567812, 2.89957, 2.95424, -0.409603, 3.65232, 2.2615, -0.226614, 3.34908, 2.76507, -0.023819
1585296686.460637000, 3.31813, 2.53494, -0.00858969, 3.2568, 2.59941, 0.584776, 2.98173, 2.86234, -0.382282, 3.71585, 2.14307, -0.228263, 3.4325, 2.65149, -0.00943173
1585296686.560714000, 3.39668, 2.4238, -0.037842, 3.3748, 2.49249, 0.55781, 3.04646, 2.75883, -0.391538, 3.76878, 2.02007, -0.279798, 3.51393, 2.53712, -0.0466034
1585296686.660814000, 3.47649, 2.29606, -0.0662872, 3.47186, 2.35373, 0.530916, 3.13288, 2.65288, -0.404819, 3.82475, 1.88156, -0.324959, 3.59834, 2.40436, -0.0758013
1585296686.760900000, 3.55862, 2.16818, -0.0887658, 3.56889, 2.21288, 0.509478, 3.22409, 2.54696, -0.412204, 3.88287, 1.74469, -0.363572, 3.68488, 2.27126, -0.0986378
1585296686.860982000, 3.64447, 2.03228, -0.154382, 3.68861, 2.07755, 0.442277, 3.30534, 2.42125, -0.460482, 3.93946, 1.59805, -0.444941, 3.77329, 2.13119, -0.171417
1585296686.961042000, 3.73017, 1.89824, -0.190675, 3.78184, 1.93683, 0.405848, 3.40271, 2.30206, -0.490179, 4.00595, 1.45584, -0.487695, 3.86239, 1.99245, -0.208224
1585296687.061226000, 3.79987, 1.77761, -0.211235, 3.85622, 1.81092, 0.385185, 3.48202, 2.19232, -0.506165, 4.06139, 1.3296, -0.512725, 3.93457, 1.86821, -0.229018
1585296687.161229000, 3.854, 1.65962, -0.242858, 3.92024, 1.69332, 0.352522, 3.54614, 2.08377, -0.534947, 4.09563, 1.20176, -0.54615, 3.99143, 1.74549, -0.263008
1585296687.261320000, 3.89813, 1.52857, -0.229578, 3.95387, 1.56016, 0.366992, 3.60852, 1.96164, -0.527181, 4.13201, 1.0639, -0.528544, 4.03838, 1.61038, -0.247014
1585296687.361544000, 3.94014, 1.3957, -0.215034, 3.99544, 1.42601, 0.381643, 3.66431, 1.83706, -0.513566, 4.16067, 0.924027, -0.513179, 4.08282, 1.47326, -0.232196
1585296687.461487000, 3.97614, 1.26666, -0.203258, 4.03289, 1.29935, 0.393156, 3.71206, 1.71339, -0.504416, 4.18347, 0.787248, -0.498516, 4.12085, 1.34021, -0.221059
1585296687.561581000, 4.00198, 1.16133, -0.206099, 4.0547, 1.19327, 0.390726, 3.75079, 1.6138, -0.509716, 4.20043, 0.67693, -0.499306, 4.1485, 1.23147, -0.222797
1585296687.661709000, 4.02348, 1.07488, -0.211114, 4.07892, 1.10652, 0.38548, 3.77915, 1.53134, -0.514332, 4.21237, 0.586771, -0.50449, 4.17115, 1.14243, -0.228419
1585296687.761760000, 4.04345, 0.997587, -0.218603, 4.09931, 1.02085, 0.378338, 3.80623, 1.46155, -0.516025, 4.22482, 0.510357, -0.518123, 4.19214, 1.06306, -0.235068
1585296687.861831000, 4.06118, 0.932051, -0.223667, 4.11599, 0.952326, 0.37348, 3.83107, 1.40035, -0.519879, 4.23647, 0.443472, -0.524602, 4.2108, 0.995519, -0.239556
1585296687.961926000, 4.07519, 0.879369, -0.231484, 4.13358, 0.903597, 0.365177, 3.85038, 1.34864, -0.530219, 4.24163, 0.385871, -0.529409, 4.22564, 0.940493, -0.248687
1585296688.062024000, 4.08392, 0.846741, -0.236597, 4.14273, 0.87035, 0.360047, 3.86024, 1.31687, -0.534838, 4.24879, 0.353007, -0.535, 4.23453, 0.907458, -0.253845
1585296688.162104000, 4.08531, 0.834226, -0.237082, 4.14029, 0.858539, 0.359899, 3.86548, 1.30477, -0.537518, 4.25016, 0.339366, -0.533627, 4.23627, 0.894311, -0.253432
1585296688.262191000, 4.08508, 0.832662, -0.236271, 4.14117, 0.855593, 0.360662, 3.86444, 1.3038, -0.53518, 4.24964, 0.338594, -0.534294, 4.23598, 0.892867, -0.252761
1585296688.362267000, 4.07963, 0.849002, -0.234573, 4.13298, 0.866356, 0.362799, 3.85904, 1.32239, -0.529948, 4.24689, 0.358263, -0.536571, 4.23044, 0.909771, -0.249804
1585296688.462339000, 4.0714, 0.878732, -0.232686, 4.12494, 0.895054, 0.364697, 3.84759, 1.35136, -0.526853, 4.24165, 0.38978, -0.535901, 4.2218, 0.940509, -0.247855
1585296688.562437000, 4.06046, 0.926147, -0.234315, 4.11714, 0.94312, 0.36276, 3.82935, 1.39605, -0.5272, 4.23488, 0.439274, -0.538504, 4.21002, 0.989728, -0.250321
1585296688.662616000, 4.04352, 0.990015, -0.23706, 4.10116, 1.005, 0.359977, 3.80409, 1.45747, -0.527168, 4.2253, 0.507573, -0.543988, 4.19198, 1.05613, -0.253054
1585296688.762628000, 4.01674, 1.08789, -0.236734, 4.07511, 1.10426, 0.360196, 3.76476, 1.54904, -0.526284, 4.21035, 0.610361, -0.544114, 4.16341, 1.15782, -0.252993
1585296688.862715000, 3.97401, 1.24888, -0.223643, 4.01984, 1.27473, 0.374046, 3.70981, 1.69614, -0.523893, 4.19238, 0.775755, -0.521081, 4.1181, 1.32438, -0.237957
1585296688.962873000, 3.91408, 1.46294, -0.263977, 3.9464, 1.53515, 0.330784, 3.62084, 1.86475, -0.59947, 4.17499, 0.988903, -0.523244, 4.05194, 1.5486, -0.281872
1585296689.062874000, 3.81203, 1.67468, -0.262761, 3.84445, 1.74304, 0.332449, 3.49824, 2.06521, -0.592938, 4.0934, 1.21578, -0.527795, 3.94561, 1.7669, -0.280629
1585296689.162947000, 3.69701, 1.86781, -0.231454, 3.73233, 1.91079, 0.365962, 3.36384, 2.25904, -0.541196, 3.99486, 1.43362, -0.519128, 3.8264, 1.96634, -0.246191
1585296689.263055000, 3.59242, 2.03368, -0.179444, 3.61983, 2.07931, 0.41819, 3.24394, 2.40797, -0.493229, 3.91349, 1.61374, -0.463292, 3.71709, 2.13826, -0.193148
1585296689.363133000, 3.48602, 2.1781, -0.125056, 3.49518, 2.21169, 0.473933, 3.14174, 2.55416, -0.441376, 3.82112, 1.76847, -0.407725, 3.60956, 2.2846, -0.132917
1585296689.463206000, 3.38454, 2.31567, -0.100567, 3.39724, 2.34615, 0.498524, 3.02509, 2.68145, -0.412015, 3.73129, 1.91941, -0.388209, 3.50429, 2.42639, -0.108739
1585296689.563319000, 3.28639, 2.44526, -0.0870326, 3.30541, 2.47083, 0.512121, 2.91022, 2.80065, -0.390676, 3.64354, 2.06432, -0.382542, 3.40199, 2.56029, -0.0956102
1585296689.663410000, 3.15414, 2.61858, -0.0903589, 3.17433, 2.64665, 0.508644, 2.7682, 2.96332, -0.394003, 3.51989, 2.24576, -0.385717, 3.26677, 2.73645, -0.09968
1585296689.763474000, 2.99046, 2.82246, -0.139651, 3.03397, 2.83333, 0.458671, 2.55778, 3.13412, -0.414691, 3.37965, 2.49993, -0.462933, 3.0897, 2.95179, -0.149216
1585296689.863556000, 2.83536, 2.96781, -0.150826, 2.88519, 2.99636, 0.446419, 2.38644, 3.25317, -0.428399, 3.23444, 2.65389, -0.470498, 2.92878, 3.10099, -0.164988
1585296689.963651000, 2.69674, 3.08171, -0.151108, 2.74217, 3.11632, 0.446168, 2.24035, 3.35017, -0.433313, 3.1077, 2.77865, -0.466179, 2.78584, 3.21778, -0.165768
1585296690.063713000, 2.55803, 3.18474, -0.151061, 2.5928, 3.21572, 0.447129, 2.09817, 3.44142, -0.438533, 2.98313, 2.89708, -0.461779, 2.64312, 3.32359, -0.163197
1585296690.163852000, 2.41859, 3.27499, -0.148471, 2.44767, 3.30892, 0.449863, 1.95139, 3.51305, -0.440104, 2.85672, 3.003, -0.455171, 2.49839, 3.41697, -0.160399
1585296690.263964000, 2.27223, 3.36732, -0.147984, 2.74204, 3.15248, 0.157181, 1.8146, 3.62121, 0.145456, 2.26007, 3.32827, -0.746588, 2.34584, 3.51268, -0.158963
1585296690.363995000, 2.1226, 3.45554, -0.162093, 2.66325, 3.2026, -0.223109, 1.91495, 3.59157, 0.384147, 1.7896, 3.57244, -0.647317, 2.19062, 3.60358, -0.173106
1585296690.464080000, 1.93449, 3.57082, -0.144704, 2.42619, 3.34982, -0.408125, 1.90923, 3.61666, 0.453009, 1.46805, 3.74598, -0.478996, 1.99735, 3.72127, -0.153585
1585296690.564173000, 1.70222, 3.698, -0.121802, 2.12226, 3.5557, -0.525933, 1.83068, 3.67853, 0.463963, 1.15373, 3.85976, -0.303436, 1.75, 3.85406, -0.127092
